articleNo,articleName,articleSubName,cpId,cortarNo,tradeBuildingTypeCode,exposeStartYMD,exposeEndYMD,articleConfirmYMD,tradeCompleteYN,totalDongCount,buildingTypeName,articleStatusCode,articleTypeCode,realestateTypeCode,realestateTypeName,tradeTypeCode,tradeTypeName,verificationTypeCode,verificationTypeName,applyYN,directTradeYN,mapLocationIndicationYn,latitude,longitude,location,pnu,cityNo,cityName,divisionName,sectionName,realtorId,walkingTimeToNearSubway,grandPlanList,detailAddress,etcAddress,exposureAddress,virtualAddressYn,roomCount,bathroomCount,householdCount,moveInTypeCode,moveInTypeName,moveInPossibleYmd,monthlyManagementCost,buildingName,buildingTypeCode,articleFeatureDescription,detailDescription,parkingCount,parkingPossibleYN,duplexYN,floorLayerName,hasBuildingUnitInfo,lawUsage,tagList,isInterest,isFalseHoodDeclared,isBlockFalseHood,detailAddressYn,isComplex,isOwnerTradeCompleted,currentUsage,recommendUsage,electricPowerTypeCode,electricPowerTypeName,moveInDiscussionPossibleYN,jibunAddressExposureYn,nnhscpPlanBildNo
2203572104,중소형사무실 인천테크노밸리U1센터,,bizmk,2823710600,SPOFC,20220204,20220306,20220204,N,0,중소형사무실,R0,D01,SMS,사무실,B2,월세,DOC,,N,N,Y,37.5153298,126.7273184,,2.82371060010094e+18,2800000000,인천시,부평구,갈산동,darkjin444,8,,,A2216,인천시 부평구 갈산동,N,-,-,1.0,MV001,즉시입주,NOW,50000.0,인천테크노밸리U1센터,D0102,"지식산업센터내 신축기숙사,투베란다 코너호실.사무실 등록가능","**인천테크노밸리u1센터 입주 부동산( A동 157호)** 

──────────▣ 매 물 정 보 ▣───────────── 

 ■ 건물명 : 인천테크노밸리u1센터
 ■ 매물 특징 :
 -풀옵션 신축기숙사 첫입주
 -공간활용도 높은 복층구조
 -넓은 투베란다 써비스면적
 -다양한 수납공간및 다용도실
 - 건물내 편리한 원스톱 생활인프라
 - 500/50 가능
──────────▣ 건 물 정 보 ▣─────────────

 ■ 인천테크노밸리u1센터 (2022년 1월 준공) 
 ■ 용도 : 지식산업센터 사무실,공장등록가능
 ■ 규모 : 지하1층 ~지상 23층 (상가/제조층/사무층/기숙사)
 ■ 층고 : 2.7m/5.4m
 ■ 접근성 : 인천1호선갈산역 도보 7분거리 

 지식산업센터 매물 다양하게 대량 보유하고 있습니다. 
 원하시는 조건으로 매물 찾아드립니다. 
────────────────────────
 ※ 정확한 매물정보와 직접 촬영한 최신실사진으로
     정확하고 신뢰감있는 중개를 약속합니다. 

―――――▣인천 지산 부동산 공인중개사사무소▣―――――― 

대 표 : 이진영 공인중개사 
핸드폰: 010-3890-0660 
연락처: 032-710-1919 
블로그 : https://blog.naver.com/techno7001 ",1799.0,Y,N,단층,False,업무시설,"2년이내,관리비10만원이하,주차가능,엘리베이터",False,False,False,N,False,False,,,,,,,
2203520664,지식산업센터 인천테크노밸리 유1,,bizmk,2823710600,ROOM,20220204,20220306,20220204,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,Y,37.5153298,126.7273184,,2.82371060010094e+18,2800000000,인천시,부평구,갈산동,cjdfkvndrudcorhddls,8,,,인천테크노밸리유제1센터 제14층 제씨동1413호,인천시 부평구 갈산동,N,-,-,,MV001,즉시입주,NOW,0.0,인천테크노밸리 유1,E0203,"지식산업센타내 신축사무실.깨끗한 환경,교통편리.저렴한 임대료",본호수와 연결된 여러호수도 임대및 매매 가능함,1799.0,Y,N,단층,False,제2종 근린생활시설,"2년이내,주차가능",False,False,False,N,False,False,,,,,,,
2203533405,중소형사무실 인천테크노밸리U1센터,,bizmk,2823710600,SPOFC,20220204,20220306,20220204,N,0,중소형사무실,R0,D01,SMS,사무실,A1,매매,DOC,,N,N,Y,37.5153298,126.7273184,,2.82371060010094e+18,2800000000,인천시,부평구,갈산동,2091122d,8,,,A동 S507호,인천시 부평구 갈산동,N,-,-,,MV001,즉시입주,NOW,0.0,인천테크노밸리U1센터,D0102,"5층 전용15.78 섹션오피스 전매 매물, 무피, 호실내 방문 가능","전용 약15..78평이고, 5층 사무실 전매 매물, 발코니 있고, 호실내 방문 가능합니다.
매매가는 부가세 별도이고, 중개수수료 발생합니다...
위치와 전매금액이 마음에 드시면 금액부분 조율해 드리겠습니다.


[인천테크노밸리U1센터 개요]

■ 주소 : 인천시 부평구 갈산동 94번지
■ 대지면적 : 35,120㎡(10,623.8평)
■ 연면적 : 281,713.4185㎡(85,218.31평)
■ 건축면적 : 22,609.0162㎡(6,839.23평)

■ 주용도 : 지식산업센터 및 지원시설
■ 규모 : 지하1층/ 지상23층, 총4개동, 높이 105.2m
■ 주차대수 : 1,807대(법정 973대)
■ 준공일 : 2021년 12월 15일(사용승인일)
■ 입주지정기간 : 2022년 1월 10일(개시일)~3월 17일(종료일)

■ 빠른 물류이동을 위한 쾌속교통망 : 인천1호선 갈산역 도보5분, 역세권 입지로 
   경인고속도로 부평IC 차량 5분거리, 서울외곽고속도로 중동IC 진출입이 용이합니다.
■ 대규모 산업단지 배후수요와 주거수요 : 인근 약 14만5천여명의 산업단지 수요 및 
   기업체 배후수요를 거느리며, 약1만2천여명의 주거 배후수요가 있는 성공 투자처입니다.
■ 대규모 개발호재로 높은 미래가치 : 인천지하철 2호선과 7호선 연장사업 완료, GTX-B 
   연장사업 추진 및 경인고속도로 지하화와 사업(2025년)등의 풍부한 개발호재로 미래가치가
   높습니다.
■ 총분양호실(2,206개) = 제조형공장(649개), 업무형공장(657개), 섹션오피스(134개), 
   상가(310개), 기숙사(444개), 문화집회시설(10개), 창업지원시설(2개)
■ 영화관(롯데시네마) : 7개관, 1,200석",1807.0,Y,N,단층,False,공장,"2년이내,테라스,주차가능,엘리베이터",False,False,False,N,False,False,,,,,,,
2203432255,지식산업센터,,industry,2823710600,ROOM,20220204,20220306,20220204,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,Y,37.5153298,126.7273184,,2.82371060010094e+18,2800000000,인천시,부평구,갈산동,,8,,,A동 B130호,인천시 부평구 갈산동,N,-,-,,MV001,즉시입주,20220102,,,E0203,인천테크노밸리 U1센터하중높음제조형공장물류창고추천렌트프리가능,"◆ 인천테크노밸리 U1 센터 ◆

   ★ 공급면적 : 60.66평

   ★ 전용면적 : 30.34평

   ★ 보증금/월차임 : 1200/120만원(부가세별도)

   
   ● 고층 드라이브인 분양권 전매 및 매매 물건 다수보유
        

  - 63빌딩 1.6배의 초대형 스케일
     업무시설, 영화관 입점의 상업시설, 기숙사, 섹션오피스, 약8만5천여평의 최대 규모를 자랑합니다.
  - 더블역세권 초스피드 비즈니스
     도보권 내 갈산역(인천1호선), 부평구청역(7호선), 더블역세권의 최적의 비즈니스 입지
  - 투자수익을 더 높이는 비전
     지하철2호선, 7호선 연장사업 추진, GTX-B연장사업 추진 및 경인고속도로 지하화산업(2025)등
  - 특화 업무시스템과 테마가든
    드라이브인/도어투도어시스템, 최대 층고 5.4미터로 공간특화 및 잔디광장, 다양한 휴게공간 등으로 
    업무효율성을 높였습니다.
  - 7개관 영화관입점의 상업시설
    고객집객력이 탁월한 7개관 영화관입점과 쇼핑, 문화시설을 갖춘 상업시설 마련
  - 풀퍼니시드 오피스텔형 기숙사
    쾌적한 기숙사 환경과, 풀퍼니시드 시스템, 고품격 마감재로 공간을 차별화",1780.0,Y,N,단층,False,공장,"2년이내,융자금없는,주차가능,엘리베이터",False,False,False,N,False,False,제조형공장,물류창고/제조,,,협의가능,N,
2203513563,지식산업센터 인천테크노밸리U1센터,,bizmk,2823710600,ROOM,20220204,20220306,20220204,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,A1,매매,DOC,,N,N,Y,37.5153298,126.7273184,,2.82371060010094e+18,2800000000,인천시,부평구,갈산동,2091122d,8,,,C동 127호,인천시 부평구 갈산동,N,-,-,,MV001,즉시입주,NOW,0.0,인천테크노밸리U1센터,E0203,"1층 잔디광장쪽 상가 전매 매물, 호실내 방문 가능","1층 잔디광장쪽 상가 전매 매물, 전용15.25평, 현장답사 가능, 에어컨 2대 설치
매매가는 부가세 및 프리미엄 별도금액입니다. 중개수수료 발생합니다.
호실 위치와 금액이 마음에 드시면, 금액 조율해 드리겠습니다.
임대도 동시에 내놓으셨고, 시작가는 5천만원에 250만원, 조율 가능합니다.


[인천테크노밸리U1센터 개요]

■ 주소 : 인천시 부평구 갈산동 94번지
■ 대지면적 : 35,120㎡(10,623.8평)
■ 연면적 : 281,713.4185㎡(85,218.31평)
■ 건축면적 : 22,609.0162㎡(6,839.23평)

■ 주용도 : 지식산업센터 및 지원시설
■ 규모 : 지하1층/ 지상23층, 총4개동, 높이 105.2m
■ 주차대수 : 1,807대(법정 973대)
■ 준공일 : 2021년 12월 15일(사용승인일)
■ 입주지정기간 : 2022년 1월 10일(개시일)~3월 17일(종료일)

■ 빠른 물류이동을 위한 쾌속교통망 : 인천1호선 갈산역 도보5분, 역세권 입지로 
   경인고속도로 부평IC 차량 5분거리, 서울외곽고속도로 중동IC 진출입이 용이합니다.
■ 대규모 산업단지 배후수요와 주거수요 : 인근 약 14만5천여명의 산업단지 수요 및 
   기업체 배후수요를 거느리며, 약1만2천여명의 주거 배후수요가 있는 성공 투자처입니다.
■ 대규모 개발호재로 높은 미래가치 : 인천지하철 2호선과 7호선 연장사업 완료, GTX-B 
   연장사업 추진 및 경인고속도로 지하화와 사업(2025년)등의 풍부한 개발호재로 미래가치가
   높습니다.
■ 총분양호실(2,206개) = 제조형공장(649개), 업무형공장(657개), 섹션오피스(134개), 
   상가(310개), 기숙사(444개), 문화집회시설(10개), 창업지원시설(2개)
■ 영화관(롯데시네마) : 7개관, 1,200석",1807.0,Y,N,단층,False,제2종 근린생활시설,"2년이내,1층,주차가능,엘리베이터",False,False,False,N,False,False,상가,,,,,,
2203532824,지식산업센터 인천테크노밸리U1센터,,bizmk,2823710600,ROOM,20220204,20220306,20220204,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,Y,37.5153298,126.7273184,,2.82371060010094e+18,2800000000,인천시,부평구,갈산동,2091122d,8,,,D동 711호,인천시 부평구 갈산동,N,-,-,,MV001,즉시입주,NOW,0.0,인천테크노밸리U1센터,E0203,"7층 전용29 드라이브인 공장 월세 매물, 현장답사 가능","7층 전용29.3평 드라이브 공장 월세 매물, 현장답사 가능
시스템에어컨 요청하면 소유자가 설치해 줄수 있고, 1월 27일자 잔금 치르고 소유권이전등기 접수중입니다.
위치와 임대금액이 마음에 드시면 연락주세요...조율가능합니다...


[인천테크노밸리U1센터 개요]

■ 주소 : 인천시 부평구 갈산동 94번지
■ 대지면적 : 35,120㎡(10,623.8평)
■ 연면적 : 281,713.4185㎡(85,218.31평)
■ 건축면적 : 22,609.0162㎡(6,839.23평)

■ 주용도 : 지식산업센터 및 지원시설
■ 규모 : 지하1층/ 지상23층, 총4개동, 높이 105.2m
■ 주차대수 : 1,807대(법정 973대)
■ 준공일 : 2021년 12월 15일(사용승인일)
■ 입주지정기간 : 2022년 1월 10일(개시일)~3월 17일(종료일)

■ 빠른 물류이동을 위한 쾌속교통망 : 인천1호선 갈산역 도보5분, 역세권 입지로 
   경인고속도로 부평IC 차량 5분거리, 서울외곽고속도로 중동IC 진출입이 용이합니다.
■ 대규모 산업단지 배후수요와 주거수요 : 인근 약 14만5천여명의 산업단지 수요 및 
   기업체 배후수요를 거느리며, 약1만2천여명의 주거 배후수요가 있는 성공 투자처입니다.
■ 대규모 개발호재로 높은 미래가치 : 인천지하철 2호선과 7호선 연장사업 완료, GTX-B 
   연장사업 추진 및 경인고속도로 지하화와 사업(2025년)등의 풍부한 개발호재로 미래가치가
   높습니다.
■ 총분양호실(2,206개) = 제조형공장(649개), 업무형공장(657개), 섹션오피스(134개), 
   상가(310개), 기숙사(444개), 문화집회시설(10개), 창업지원시설(2개)
■ 영화관(롯데시네마) : 7개관, 1,200석
",1807.0,Y,N,단층,False,공장,"2년이내,주차가능,엘리베이터,보안",False,False,False,N,False,False,공장,,,,,,
2203344440,대형사무실,,SERVE,2823710600,SPOFC,20220203,20220305,20220203,N,0,대형사무실,R0,D01,SMS,사무실,B2,월세,DOC,,N,N,Y,37.5080637,126.7229803,,2.82371060010381e+18,2800000000,인천시,부평구,갈산동,lyiyongil1,2,,,501호,인천시 부평구 갈산동,N,-,-,1.0,MV001,즉시입주,NOW,100000.0,,D0101,"부평구청역1분, 역세권 5층 사무실, 엘리베이터, 교통편리","7층건물 
엘리베이터 있는 5층 사무실 입니다.
부평구청역 도보1분 초역세권 위치한 사무실 입니다.
즉시입주가능한 사무실입니다.
동서북으로 막힘없어 채광도 좋은 사무실입니다.
1500/90 가능
부평사무실임대 문의주시면 친절하게 상담해 드리겠습니다.
원하시는 매물 전화주세요. 
성실하게 찾아 드리겠습니다.

부평롯데부동산공인중개사무소
032-508-3470
010-8433-0743

매물접수 받습니다.
상가. 사무실 모든 매물 접수 가능합니다.

",1.0,N,N,단층,False,제2종 근린생활시설,"25년이상,융자금없는,역세권,관리비10만원이하",False,False,False,N,False,False,사무실,,,,,,
2203420500,지식산업센터,,hkdotcom,2823710600,ROOM,20220203,20220305,20220203,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,Y,37.5153298,126.7273184,,2.82371060010094e+18,2800000000,인천시,부평구,갈산동,kkt2729nv,8,,,인천테크노밸리유1센터 A-S715,인천시 부평구 갈산동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0203,인천테크노밸리 섹션오피스 갈산역 도보 5분,"층고 3.9m 
즉시 입주 가능
인천테크노밸리 건너편 김규태공인중개사 010-4513-1826
주    소 : 인천광역시 부평구 평천로305
등록번호 : 가3360-2858",1799.0,Y,N,단층,False,공장,"2년이내,융자금없는,주차가능",False,False,False,N,False,False,공장,공장,,,협의가능,,
2203333790,지식산업센터 인천테크노밸리유원센터 ,,hkdotcom,2823710600,ROOM,20220203,20220305,20220203,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,Y,37.5153298,126.7273184,,2.82371060010094e+18,2800000000,인천시,부평구,갈산동,dd5495200,8,,,인천테크노밸리유원센터 A동 607호,인천시 부평구 갈산동,N,-,-,,MV001,즉시입주,20220210,0.0,인천테크노밸리유원센터 ,E0203,갈산역 역세권 지식산업센터 내 드라이브인 공장 냉난방기 있음,"※ 갈산역 도보 10분이내, 정문 앞 버스정류장
※ 경인고속도로IC 차량 3분, 제1외곽순환도로 중동IC 차량 10분거리
※ 10층까지는 드라이브인 구조로 차량을 공장 앞에 주차가능함
※ 11층에 넓은 정원 공간 있음
※ 에어컨 설치
※ 렌트프리/월세 협의가능

지하1층 ~ 지상23층 건물로 상가/공장/사무실/기숙사 등 다양하게 입주

롯데시네마, 스타벅스 등 유명 프랜차이즈들 입점 확정되었고,

8,500여명의 유동인구를 유입할 수 있는 상업시설로

생활하기 편리한 환경과 교통까지 두루 갖추고 있습니다.

11층에 누구나 이용가능한 넓은 정원공간이 있어 쾌적한 휴식시간을

가질 수 있습니다.

상가, 공장, 기숙사 다양한 매물 다량 보유중이니 편하게 연락주세요

문자,카톡,전화 모두 환영합니다♥",1780.0,Y,N,단층,False,공장,"2년이내,융자금없는,주차가능",False,False,False,N,False,False,,,,,협의가능,,
2203464616,중소형사무실 인천테크노밸리U1센터,,bizmk,2823710600,SPOFC,20220203,20220305,20220203,N,0,중소형사무실,R0,D01,SMS,사무실,B2,월세,DOC,,N,N,Y,37.5153298,126.7273184,,2.82371060010094e+18,2800000000,인천시,부평구,갈산동,darkjin444,8,,,C2117,인천시 부평구 갈산동,N,-,-,1.0,MV001,즉시입주,NOW,0.0,인천테크노밸리U1센터,D0102,"전용18,렌트프리가능한 고층사무실,냉난방기설치완료","**인천테크노밸리u1센터 입주 부동산( A동 157호)** 

──────────▣ 매 물 정 보 ▣───────────── 

 ■ 건물명 : 인천테크노밸리u1센터

 ■ 매물 특징 :
 - 냉난방기,도어락,렌트프리가능
 - 대단지 신축지식산업센터 첫입주
 - 저렴한 임차료(동일평수대비)
 - 채광,전망좋은 고층사무실
 - 넓은 발코니 써비스면적



──────────▣ 건 물 정 보 ▣─────────────

 ■ 인천테크노밸리u1센터 (2022년 1월 준공) 
 ■ 용도 : 지식산업센터 사무실,공장등록가능
 ■ 규모 : 지하1층 ~지상 23층 (상가/제조층/사무층/기숙사)
 ■ 층고 : 2.7m/5.4m
 ■ 접근성 : 인천1호선갈산역 도보 7분거리 

 지식산업센터 매물 다양하게 대량 보유하고 있습니다. 
 원하시는 조건으로 매물 찾아드립니다. 
────────────────────────
 ※ 정확한 매물정보와 직접 촬영한 최신실사진으로
     정확하고 신뢰감있는 중개를 약속합니다. 

―――――▣인천 지산 부동산 공인중개사사무소▣―――――― 

대 표 : 이진영 공인중개사 
핸드폰: 010-3890-0660 
연락처: 032-710-1919 
블로그 : https://blog.naver.com/techno7001 ",1799.0,Y,N,단층,False,공장,"2년이내,주차가능,엘리베이터,화재경보기",False,False,False,N,False,False,,,,,,,
2203390379,지식산업센터 인천테크노밸리U1센터,,bizmk,2823710600,ROOM,20220203,20220305,20220203,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,Y,37.5153298,126.7273184,,2.82371060010094e+18,2800000000,인천시,부평구,갈산동,darkjin444,8,,,B2201~2208호,인천시 부평구 갈산동,N,-,-,,MV001,즉시입주,NOW,0.0,인천테크노밸리U1센터,E0203,"전용155,한층통임대,대형사무실,신축첫입주,높은층전망굿","**인천테크노밸리u1센터 입주 부동산( A동 157호)** 

──────────▣ 매 물 정 보 ▣───────────── 

 ■ 건물명 : 인천테크노밸리u1센터
 ■ 매물 특징 :
-전용155평/공급310평
-한층 통임대
-14평부터 30평까지 다양한 호실 묶음 임대가능
-고층으로 막힘이 없어 전망이 좋음
-신축 첫 입주 대형사무실
 

──────────▣ 건 물 정 보 ▣─────────────

 ■ 인천테크노밸리u1센터 (2022년 1월 준공) 
 ■ 용도 : 지식산업센터 사무실,공장등록가능
 ■ 규모 : 지하1층 ~지상 23층 (상가/제조층/사무층/기숙사)
 ■ 층고 : 2.7m/5.4m
 ■ 접근성 : 인천1호선갈산역 도보 7분거리 

 지식산업센터 매물 다양하게 대량 보유하고 있습니다. 
 원하시는 조건으로 매물 찾아드립니다. 
────────────────────────
 ※ 정확한 매물정보와 직접 촬영한 최신실사진으로
     정확하고 신뢰감있는 중개를 약속합니다. 

―――――▣인천 지산 부동산 공인중개사사무소▣―――――― 

대 표 : 이진영 공인중개사 
핸드폰: 010-3890-0660 
연락처: 032-710-1919 
블로그 : https://blog.naver.com/techno7001 ",1799.0,Y,N,단층,False,공장,"2년이내,고층,주차가능,엘리베이터",False,False,False,N,False,False,,사무실,,,,,
2203369423,공장 인천테크노밸리U1센터,,bizmk,2823710600,BILD,20220203,20220305,20220203,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5153298,126.7273184,,2.82371060010094e+18,2800000000,인천시,부평구,갈산동,darkjin444,8,,,"C1001호,C1002호",인천시 부평구 갈산동,N,-,-,,MV001,즉시입주,NOW,0.0,인천테크노밸리U1센터,E0201,"신축 전용70,호실앞주차가능,코너투베란다 공장호실","**인천테크노밸리u1센터 입주 부동산( A동 157호)** 

──────────▣ 매 물 정 보 ▣───────────── 

 ■ 건물명 : 인천테크노밸리u1센터
 ■ 매물 특징 :
-호실앞주차가능 물류이동편함
-코너투베란다호실포함 묶음호실
-화물용승강기3대
-층고6M, 바닥하중 1.0 ton/평, 전력 0.8KW/평
-2.5ton 이하차량 진입가능
 

──────────▣ 건 물 정 보 ▣─────────────

 ■ 인천테크노밸리u1센터 (2022년 1월 준공) 
 ■ 용도 : 지식산업센터 사무실,공장등록가능
 ■ 규모 : 지하1층 ~지상 23층 (상가/제조층/사무층/기숙사)
 ■ 층고 : 2.7m/5.4m
 ■ 접근성 : 인천1호선갈산역 도보 7분거리 

 지식산업센터 매물 다양하게 대량 보유하고 있습니다. 
 원하시는 조건으로 매물 찾아드립니다. 
────────────────────────
 ※ 정확한 매물정보와 직접 촬영한 최신실사진으로
     정확하고 신뢰감있는 중개를 약속합니다. 

―――――▣인천 지산 부동산 공인중개사사무소▣―――――― 

대 표 : 이진영 공인중개사 
핸드폰: 010-3890-0660 
연락처: 032-710-1919 
블로그 : https://blog.naver.com/techno7001 ",1799.0,,N,단층,False,공장,"2년이내,융자금없는,엘리베이터,화재경보기",False,False,False,N,False,False,공장,,,,협의가능,,
2203489968,중소형사무실 인천테크노밸리U1센터,,bizmk,2823710600,SPOFC,20220203,20220305,20220203,N,0,중소형사무실,R0,D01,SMS,사무실,B2,월세,DOC,,N,N,Y,37.5153298,126.7273184,,2.82371060010094e+18,2800000000,인천시,부평구,갈산동,darkjin444,8,,,A2230,인천시 부평구 갈산동,N,-,-,1.0,MV001,즉시입주,NOW,50000.0,인천테크노밸리U1센터,D0102,"지식산업센터내 신축기숙사,직원숙소및사무실 등록가능","**인천테크노밸리u1센터 입주 부동산( A동 157호)** 

──────────▣ 매 물 정 보 ▣───────────── 

 ■ 건물명 : 인천테크노밸리u1센터
 ■ 매물 특징 :
 -풀옵션 신축기숙사 첫입주
 -공간활용도 높은 복층구조
 -넓은 발코니 써비스면적
 -다양한 수납공간및 다용도실
 - 건물내 편리한 원스톱 생활인프라
──────────▣ 건 물 정 보 ▣─────────────

 ■ 인천테크노밸리u1센터 (2022년 1월 준공) 
 ■ 용도 : 지식산업센터 사무실,공장등록가능
 ■ 규모 : 지하1층 ~지상 23층 (상가/제조층/사무층/기숙사)
 ■ 층고 : 2.7m/5.4m
 ■ 접근성 : 인천1호선갈산역 도보 7분거리 

 지식산업센터 매물 다양하게 대량 보유하고 있습니다. 
 원하시는 조건으로 매물 찾아드립니다. 
────────────────────────
 ※ 정확한 매물정보와 직접 촬영한 최신실사진으로
     정확하고 신뢰감있는 중개를 약속합니다. 

―――――▣인천 지산 부동산 공인중개사사무소▣―――――― 

대 표 : 이진영 공인중개사 
핸드폰: 010-3890-0660 
연락처: 032-710-1919 
블로그 : https://blog.naver.com/techno7001 ",1799.0,Y,N,단층,False,업무시설,"2년이내,관리비10만원이하,주차가능,엘리베이터",False,False,False,N,False,False,,,,,,,
2203910428,중소형사무실,,SERVE,2823710600,SPOFC,20220207,20220309,20220207,N,0,중소형사무실,R0,D01,SMS,사무실,B2,월세,DOC,,N,N,N,37.5174713,126.7219197,,2.82371060010158e+18,2800000000,인천시,부평구,갈산동,kjcobra6557,1,,,2층 일부,인천시 부평구 갈산동,N,-,-,,MV001,즉시입주,NOW,100000.0,,D0102,갈산역바로앞위치 교통여건 최고2층 전용80ㅍ,"*근생건물에 2층으로 사무실또는 당구장으로추천
*관리비 없는 저렴한 매물(관리비7만-10만원정도)
*전철역 바로앞위치로 인력수급아주 용이함
",,N,N,단층,False,제2종 근린생활시설,"25년이상,융자금없는,역세권,관리비10만원이하",False,False,False,N,False,False,,,,,,,
2203238917,지식산업센터 인천테크노밸리유원센터 ,,hkdotcom,2823710600,ROOM,20220129,20220228,20220129,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,Y,37.5153298,126.7273184,,2.82371060010094e+18,2800000000,인천시,부평구,갈산동,dd5495200,8,,,인천테크노밸리유원센터 A동 508호,인천시 부평구 갈산동,N,-,-,,MV001,즉시입주,20220207,0.0,인천테크노밸리유원센터 ,E0203,갈산역 역세권 지식산업센터 내 드라이브인 공장 냉난방기 있음,"※ 갈산역 도보 10분이내, 정문 앞 버스정류장
※ 경인고속도로IC 차량 3분, 제1외곽순환도로 중동IC 차량 10분거리
※ 10층까지는 드라이브인 구조로 차량을 공장 앞에 주차가능함
※ 11층에 넓은 정원 공간 있음
※ 에어컨 설치
※ 렌트프리/월세 협의가능

지하1층 ~ 지상23층 건물로 상가/공장/사무실/기숙사 등 다양하게 입주

롯데시네마, 스타벅스 등 유명 프랜차이즈들 입점 확정되었고,

8,500여명의 유동인구를 유입할 수 있는 상업시설로

생활하기 편리한 환경과 교통까지 두루 갖추고 있습니다.

11층에 누구나 이용가능한 넓은 정원공간이 있어 쾌적한 휴식시간을

가질 수 있습니다.

상가, 공장, 기숙사 다양한 매물 다량 보유중이니 편하게 연락주세요

문자,카톡,전화 모두 환영합니다♥",1780.0,Y,N,단층,False,공장,"2년이내,융자금없는,주차가능",False,False,False,N,False,False,,,,,협의가능,,
2203233754,지식산업센터,,bizmk,2823710600,ROOM,20220129,20220228,20220129,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,Y,37.5153298,126.7273184,,2.82371060010094e+18,2800000000,인천시,부평구,갈산동,chaeum0831,8,,,"D1214,D1215",인천시 부평구 갈산동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0203,U1 1층 입주 부동산입니다 코너 양창 사무실 임대,"안녕하세요
인천테크노밸리U1
1층 B155호 입주한
U1 채움 부동산 입니다

양창 코너 사무실
전용 33평(2개호실 묶음)
냉난방기 설치 해드립니다

위 매물외
전10평대부터 100평 이상까지
원하시는 매물 찾아 드립니다

언제든 연락주세요

1층 B동 155호
U1채움부동산
032-464-6400 / 010-9373-7736

",0.0,,N,단층,False,공장,2년이내,False,False,False,N,False,False,,,,,협의가능,,
2203163630,지식산업센터 인천테크노밸리유원센터 ,,hkdotcom,2823710600,ROOM,20220129,20220228,20220129,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,Y,37.5153298,126.7273184,,2.82371060010094e+18,2800000000,인천시,부평구,갈산동,dd5495200,8,,,인천테크노밸리유원센터 B동 2101호,인천시 부평구 갈산동,N,-,-,,MV001,즉시입주,20220214,0.0,인천테크노밸리유원센터 ,E0203,첫입주 갈산역 소형 사무실 공원보이는 발코니,"※ 갈산역 도보 10분이내, 정문 앞 버스정류장
※ 경인고속도로IC 차량 3분, 제1외곽순환도로 중동IC 차량 10분거리
※ 발코니 있음, 공원 보여서 시원한 뷰
※ 11층에 넓은 정원 공간 있음

지하1층 ~ 지상22층 건물로 상가/공장/사무실/기숙사 등 다양하게 입주

롯데시네마, 스타벅스 등 유명 프랜차이즈들 입점 확정되었고,

8,500여명의 유동인구를 유입할 수 있는 상업시설로

생활하기 편리한 환경과 교통까지 두루 갖추고 있습니다.

11층에 누구나 이용가능한 넓은 정원공간이 있어 쾌적한 휴식시간을

가질 수 있고 호실마다 발코니도 있습니다.

상가, 공장, 기숙사 다양한 매물 다량 보유중이니 편하게 연락주세요

문자,카톡,전화 모두 환영합니다♥",1780.0,Y,N,단층,False,업무시설,"2년이내,융자금없는,주차가능,베란다",False,False,False,N,False,False,,,,,협의가능,,
