articleNo,articleName,articleStatus,realEstateTypeCode,realEstateTypeName,articleRealEstateTypeCode,articleRealEstateTypeName,tradeTypeCode,tradeTypeName,verificationTypeCode,floorInfo,rentPrc,priceChangeState,isPriceModification,dealOrWarrantPrc,area1,area2,direction,articleConfirmYmd,representativeImgUrl,representativeImgTypeCode,representativeImgThumb,siteImageCount,articleFeatureDesc,tagList,buildingName,sameAddrCnt,sameAddrDirectCnt,sameAddrMaxPrc,sameAddrMinPrc,cpid,cpName,cpPcArticleUrl,cpPcArticleBridgeUrl,cpPcArticleLinkUseAtArticleTitleYn,cpPcArticleLinkUseAtCpNameYn,cpMobileArticleUrl,cpMobileArticleLinkUseAtArticleTitleYn,cpMobileArticleLinkUseAtCpNameYn,latitude,longitude,isLocationShow,realtorName,realtorId,tradeCheckedByOwner,isDirectTrade,isInterest,isComplex,detailAddress,detailAddressYn,search_day,premiumPrc,sellerName,sellerPhoneNum
2205034118,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,NONE,2/-,82,SAME,False,820,4500,2782,,20220215,,,,0,전자쇼핑몰 사무실 용으로 추천 엘레베이터사용,"['25년이내', '융자금적은', '총4층']",공장,1,,820/82,820/82,KAR,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2205034118,,False,False,,False,False,0.0,0.0,False,해링턴플레이스공인중개사사무소,seounre,False,False,False,False,,N,20220216,,,
2205121599,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOCV2,3/-,210,SAME,False,"2,100",1652,2136,,20220216,,,,0,,"['25년이내', '융자금없는', '화재경보기', '현관보안']",공장,1,0.0,"2,100/210","2,100/210",R114,부동산114,https://www.r114.com/z/depot/public/ArticleFromNbp.r114?UID=2205121599,,False,True,https://m.r114.com/?_c=redirect&_m=ArticleFromNbp&UID=2205121599,False,True,37.523156,126.696586,True,계약의명가 공인중개사사무소,jongheera1979,False,False,False,False,,N,20220216,,,
2205135305,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,3/3,240,SAME,False,"2,000",340,172,,20220216,,,,0,전용52 2칸,"['2년이내', '주차가능', '총3층']",지식산업센터,1,0.0,"2,000/240","2,000/240",industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2205135305,,False,True,http://land.daara.co.kr/n_link.php?UID=2205135305,False,True,37.521784,126.721212,True,제이타워공단부동산공인중개사사무소,jtower5055,False,False,False,False,,N,20220216,,,
2205064068,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,12/12,130,SAME,False,"1,500",190,92,,20220216,,,,0,"역세권, 근무환경, 그리고 편리한 주차까지 3박자 사무실","['4년이내', '역세권', '주차가능']",지식산업센터,1,0.0,"1,500/130","1,500/130",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205064068,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205064068,False,True,37.517708,126.720958,True,부평산단공인중개사사무소,bpsd33,False,False,False,False,,N,20220216,,,
2205044821,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,4/14,190,SAME,False,"2,000",253,126,,20220216,,,,0,공간 가성비 좋은 복층형 드라이브인 사무실,"['2년이내', '역세권', '주차가능', '천장에어컨']",지식산업센터,1,0.0,"2,000/190","2,000/190",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205044821,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205044821,False,True,37.517124,126.718434,True,부평산단공인중개사사무소,bpsd33,False,False,False,False,,N,20220216,,,
2205045088,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,5/10,180,SAME,False,"2,000",268,166,,20220216,,,,0,저층의 넓은사무실과 공장,"['15년이내', '역세권', '주차가능']",지식산업센터,1,0.0,"2,000/180","2,000/180",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205045088,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205045088,False,True,37.518794,126.720762,True,부평산단공인중개사사무소,bpsd33,False,False,False,False,,N,20220216,,,
2205067529,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,11/12,,SAME,False,4억,228,111,,20220216,,,,0,아직 이게 좋은 것을 아시는 분을 만나지 못했습니다.,"['4년이내', '역세권', '주차가능']",지식산업센터,1,0.0,4억,4억,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205067529,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205067529,False,True,37.517708,126.720958,True,부평산단공인중개사사무소,bpsd33,False,False,False,False,,N,20220216,,,
2205063416,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,5/10,180,SAME,False,"2,000",166,166,,20220216,,,,0,임대매물 전용50ㅍ 매물상태좋습니다.,"['15년이내', '융자금없는', '역세권', '주차가능']",지식산업센터,1,0.0,"2,000/180","2,000/180",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205063416,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205063416,False,True,37.518794,126.720762,True,공단타워공인중개사사사무소,gonddantower,False,False,False,False,,N,20220216,,,
2205063233,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,3/-,200,SAME,False,"2,000",3105,9229,,20220216,,,,0,"3층 전용100, 시스템에어콘有마당有","['15년이내', '융자금없는', '엘리베이터', '천장에어컨']",공장,1,0.0,"2,000/200","2,000/200",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205063233,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205063233,False,True,37.515856,126.705605,True,공단타워공인중개사사사무소,gonddantower,False,False,False,False,,N,20220216,,,
2205065082,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,8/12,90,SAME,False,"1,000",120,60,,20220216,,,,0,"부평테크시티 소형 사무실,역세권 최적의 근무환경","['4년이내', '역세권', '주차가능', '엘리베이터']",지식산업센터,1,0.0,"1,000/90","1,000/90",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205065082,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205065082,False,True,37.517708,126.720958,True,부평산단공인중개사사무소,bpsd33,False,False,False,False,,N,20220216,,,
2205063619,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,5/-,700,SAME,False,"7,000",1654,4821,,20220216,,,,0,깨끗한 신축급350ㅍ 공장,"['4년이내', '융자금없는']",공장,1,0.0,"7,000/700","7,000/700",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205063619,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205063619,False,True,37.519832,126.711002,True,공단타워공인중개사사사무소,gonddantower,False,False,False,False,,N,20220216,,,
2205063713,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,1/-,225,SAME,False,"2,250",9930,6793,,20220216,,,,0,"1층90ㅍ,저렴한임대료.관리비 無 전기 여유있음","['25년이상', '융자금없는']",공장,2,0.0,"2,250/225","2,160/216",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205063713,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205063713,False,True,37.520832,126.716981,True,공단타워공인중개사사사무소,gonddantower,False,False,False,False,,N,20220216,,,
2205063338,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,5/12,150,SAME,False,"2,000",136,136,,20220216,,,,0,전용40ㅍ 공실 지식산업센터,"['25년이내', '융자금없는', '역세권', '주차가능']",지식산업센터,1,0.0,"2,000/150","2,000/150",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205063338,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205063338,False,True,37.517433,126.719434,True,공단타워공인중개사사사무소,gonddantower,False,False,False,False,,N,20220216,,,
2205063525,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,15/B1,90,SAME,False,"1,000",15788,114100,,20220216,,,,0,"전용26,신축아파트형공장 공장드라이브인가능","['2년이내', '융자금없는', '엘리베이터', '보안']",공장,1,0.0,"1,000/90","1,000/90",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205063525,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205063525,False,True,37.521784,126.721212,True,공단타워공인중개사사사무소,gonddantower,False,False,False,False,,N,20220216,,,
2205126965,공장,R0,GJCG,공장/창고,E02,공장/창고,A1,매매,DOC,2/-,,SAME,False,80억,2038,2724,,20220216,,,,0,신축공장매매합니다 1층고6미터 호이스트5톤 2개,"['15년이내', '엘리베이터', '천장에어컨', '보안']",공장,1,0.0,80억,80억,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205126965,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205126965,False,True,0.0,0.0,False,주식회사 공장랜드부동산중개법인,r2658589,False,False,False,False,,N,20220216,,,
2205124079,공장,R0,GJCG,공장/창고,E02,공장/창고,A1,매매,DOC,5/-,,SAME,False,100억,1652,4405,,20220216,,,,0,준공업지 교통 요지에 있는 공장  사옥으로도 좋아요,['15년이내'],공장,2,0.0,100억,100억,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205124079,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205124079,False,True,0.0,0.0,False,주식회사 공장랜드부동산중개법인,r2658589,False,False,False,False,,N,20220216,,,
2205124687,공장,R0,GJCG,공장/창고,E02,공장/창고,A1,매매,DOC,4/B1,,SAME,False,110억,1814,4925,,20220216,,,,0,보는분들이 다 이쁘대요,['10년이내'],공장,1,0.0,110억,110억,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205124687,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205124687,False,True,0.0,0.0,False,주식회사 공장랜드부동산중개법인,r2658589,False,False,False,False,,N,20220216,,,
2205125179,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,7/-,400,SAME,False,"4,000",1290,3968,,20220216,,,,0,,"['25년이내', '엘리베이터', '현관보안']",공장,1,0.0,"4,000/400","4,000/400",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205125179,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205125179,False,True,0.0,0.0,False,주식회사 공장랜드부동산중개법인,r2658589,False,False,False,False,,N,20220216,,,
2205121635,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,4/-,360,SAME,False,"3,600",1493,3721,,20220216,,,,0,"아주싼공장, 인력수급 용의,화뭏겸용승강기,",['25년이내'],공장,1,0.0,"3,600/360","3,600/360",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205121635,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205121635,False,True,0.0,0.0,False,주식회사 공장랜드부동산중개법인,r2658589,False,False,False,False,,N,20220216,,,
2205123383,공장,R0,GJCG,공장/창고,E02,공장/창고,A1,매매,DOC,4/B1,,SAME,False,95억,1814,4925,,20220216,,,,0,보는분들이 다 이쁘대요,['10년이내'],공장,1,0.0,95억,95억,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205123383,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205123383,False,True,0.0,0.0,False,주식회사 공장랜드부동산중개법인,r2658589,False,False,False,False,,N,20220216,,,
2205059073,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,3/-,780,SAME,False,"7,800",1855,4133,,20220216,,,,0,"준신축 , 1톤탑차카리프트 , 4층위치 , 내부상태깨끗 , 5톤진입가능","['10년이내', '융자금적은', '엘리베이터', '보안']",공장,1,0.0,"7,800/780","7,800/780",R114,부동산114,https://www.r114.com/z/depot/public/ArticleFromNbp.r114?UID=2205059073,,False,True,https://m.r114.com/?_c=redirect&_m=ArticleFromNbp&UID=2205059073,False,True,0.0,0.0,False,성문공인중개사사무소,anys0707,False,False,False,False,,N,20220216,,,
2205126255,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,3/-,300,SAME,False,"3,000",1005,1663,,20220216,,,,0,갈산역세권 인력수급용의,"['25년이내', '역세권', '천장에어컨']",공장,1,0.0,"3,000/300","3,000/300",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205126255,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205126255,False,True,0.0,0.0,False,주식회사 공장랜드부동산중개법인,r2658589,False,False,False,False,,N,20220216,,,
2205084984,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,NONE,3/-,470,SAME,False,"4,700",1272,2608,,20220216,,,,0,"신축공장3층, 대형화물용리프트, 동력충분
현공실 즉시입주가능

","['2년이내', '총3층']",공장,1,,"4,700/470","4,700/470",KAR,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2205084984,,False,False,,False,False,0.0,0.0,False,하나 공인중개사사무소,hana5771171,False,False,False,False,,N,20220216,,,
2205130870,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,OWNER,4/8,45,SAME,False,500,66,39,북향,20220216,,,,0,굴포천역 상업지역 시스템에어컨 창고 있음 조용한 건물,"['25년이내', '융자금없는', '역세권', '엘리베이터']",중소형사무실,1,0.0,500/45,500/45,DRAPT,닥터아파트,http://naver.drapt.com/rd.php?UID=2205130870,,False,True,http://m.drapt.com/rd.php?UID=2205130870,False,True,37.507899,126.735105,True,올리브공인중개사 사무소,goodfl01,False,False,False,False,,N,20220216,,,
2205124685,대형사무실,R0,SMS,사무실,D01,사무실,A1,매매,OWNER,6/10,,SAME,False,7억,439,245,북향,20220216,,,,0,수익률 5.3  굴포천역세권 안정된투자 추천,"['25년이내', '역세권', '북향']",대형사무실,1,0.0,7억,7억,DRAPT,닥터아파트,http://naver.drapt.com/rd.php?UID=2205124685,,False,True,http://m.drapt.com/rd.php?UID=2205124685,False,True,0.0,0.0,False,올리브공인중개사 사무소,goodfl01,False,False,False,False,,N,20220216,,,
2205105907,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,MOBL,6/22,150,SAME,False,"1,500",202,101,,20220216,,,,0,"전용30, 신축첫입주, 드라이브인, 호실앞주차, 갈산역세권","['2년이내', '융자금없는', '주차가능', '엘리베이터']",지식산업센터,1,0.0,"1,500/150","1,500/150",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205105907,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205105907,False,True,37.515338,126.727309,True,유원제이공인중개사사무소,2hysun2,False,False,False,False,,N,20220216,,,
2205118523,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,MOBL,6/22,150,SAME,False,"1,500",202,101,,20220216,,,,0,즉시입주 가능 냉난방기 지원 ,"['2년이내', '주차가능']",지식산업센터,1,0.0,"1,500/150","1,500/150",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2205118523,,False,True,,False,False,37.515338,126.727309,True,U1채움공인중개사사무소,chaeum0831,False,False,False,False,,N,20220216,,,
2205037399,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,MOBL,2/21,180,SAME,False,"1,000",193,96,,20220216,,,,0,,"['2년이내', '주차가능']",지식산업센터,1,0.0,"1,000/180","1,000/180",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2205037399,,False,True,,False,False,37.515338,126.727309,True,최고 공인중개사사무소,m3118824,False,False,False,False,,N,20220216,,,
2205087924,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,NDOC1,12/22,80,SAME,False,"1,000",114,57,서향,20220216,,,,0,"12층 전용17 사무실 월세 매물, 번호키 에어컨설치, 2면 발코니","['2년이내', '융자금없는', '주차가능', '엘리베이터']",중소형사무실,1,0.0,"1,000/80","1,000/80",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2205087924,,False,True,,False,False,37.515338,126.727309,True,대우인천테크노밸리공인중개사사무소,2091122d,False,False,False,False,,N,20220216,,,
2205084673,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,NDOC1,17/21,150,SAME,False,"2,000",185,92,동향,20220216,,,,0,"17층 전용27 사무실 월세 매물, 번호키 에어컨설치, 호실내 방문 가능","['2년이내', '융자금없는', '주차가능', '엘리베이터']",중소형사무실,1,0.0,"2,000/150","2,000/150",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2205084673,,False,True,,False,False,37.515338,126.727309,True,대우인천테크노밸리공인중개사사무소,2091122d,False,False,False,False,,N,20220216,,,
2205061129,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOCV2,3/23,160,SAME,False,"2,000",211,105,,20220216,,,,0,전용32 저층 제조공장 램프근접 여유공간 렌트여유 ,"['2년이내', '주차가능', '엘리베이터', '화재경보기']",지식산업센터,1,0.0,"2,000/160","2,000/160",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2205061129,,False,True,,False,False,37.515338,126.727309,True,INCHEON유원공인중개사사무소,injast6903,False,False,False,False,,N,20220216,,,
2205111346,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOCV2,6/23,150,SAME,False,"1,500",202,101,,20220216,,,,0,렌트프리여유.제조공장추천. 코너자리공간여유,"['2년이내', '주차가능', '엘리베이터', '화재경보기']",지식산업센터,1,0.0,"1,500/150","1,500/150",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2205111346,,False,True,,False,False,37.515338,126.727309,True,INCHEON유원공인중개사사무소,injast6903,False,False,False,False,,N,20220216,,,
2205043982,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,TEL,18/23,70,SAME,False,"1,000",30,15,,20220216,,,,0,,"['2년이내', '융자금적은', '주차가능']",지식산업센터,1,0.0,"1,000/70","1,000/70",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2205043982,,False,True,,False,False,37.515338,126.727309,True,부평테크노밸리공인중개사사무소,mjlee0864,False,False,False,False,,N,20220216,,,
2205153761,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,22/23,775,SAME,False,1억,1025,513,,20220216,,,,0,"전망좋은단독층수임대, 탁트인 3면의 전용휴게공간","['2년이내', '주차가능']",지식산업센터,1,0.0,1억/775,1억/775,bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2205153761,,False,True,,False,False,37.515338,126.727309,True,인천테크노밸리공인중개사사무소,wls6000wls,False,False,False,False,,N,20220216,,,
2205153091,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,23/B1,150,SAME,False,"1,500",34997,280616,,20220216,,,,0,인천테크노밸리U1센터 신축 드라이브인 제조형공장 발코니유,"['2년이내', '융자금없는', '엘리베이터', '천장에어컨']",공장,1,0.0,"1,500/150","1,500/150",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205153091,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205153091,False,True,37.515338,126.727309,True,동호공인중개사사무소,lgm241,False,False,False,False,,N,20220216,,,
2205123921,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,5/23,,SAME,False,"4억 8,051",227,113,,20220216,,,,0,,"['2년이내', '주차가능']",지식산업센터,1,0.0,"4억 8,051","4억 8,051",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205123921,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205123921,False,True,37.515338,126.727309,True,인천 유원 공인중개사사무소,injast6903,False,False,False,False,,N,20220216,,,
2205138939,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,15/23,70,SAME,False,"1,000",105,52,,20220216,,,,0,역세권 지식산업센터 신축 업무형공장 임대 발코니 천정형냉난방기,"['2년이내', '융자금적은', '주차가능', '베란다']",지식산업센터,1,0.0,"1,000/70","1,000/70",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205138939,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205138939,False,True,37.515338,126.727309,True,인천 유원 공인중개사사무소,injast6903,False,False,False,False,,N,20220216,,,
2205128470,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,21/22,75,SAME,False,"1,000",105,52,,20220216,,,,0,첫입주 갈산역 공장 사무실 발코니 있음,"['2년이내', '융자금없는', '주차가능', '베란다']",지식산업센터,1,0.0,"1,000/75","1,000/75",hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2205128470,,False,True,,False,False,37.515338,126.727309,True,우정공인중개사사무소,dd5495200,False,False,False,False,,N,20220216,,,
2205121542,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,10/23,,SAME,False,"4억 1,943",223,111,,20220216,,,,0,급전매 전33 추천뷰완전굿 코너자리공간여유,"['2년이내', '주차가능', '엘리베이터', '화재경보기']",지식산업센터,1,0.0,"4억 1,943","4억 1,943",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2205121542,,False,True,,False,False,37.515338,126.727309,True,INCHEON유원공인중개사사무소,injast6903,False,False,False,False,,N,20220216,,,
2205125029,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,18/23,70,SAME,False,"1,000",91,45,,20220216,,,,0,,"['2년이내', '융자금적은', '주차가능']",지식산업센터,1,0.0,"1,000/70","1,000/70",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205125029,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205125029,False,True,37.515338,126.727309,True,인천 유원 공인중개사사무소,injast6903,False,False,False,False,,N,20220216,,,
2205127749,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,18/23,,SAME,False,"1억 8,259",102,51,,20220216,,,,0,,"['2년이내', '주차가능']",지식산업센터,1,0.0,"1억 8,259","1억 8,259",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205127749,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205127749,False,True,37.515338,126.727309,True,인천 유원 공인중개사사무소,injast6903,False,False,False,False,,N,20220216,,,
2205144320,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,21/23,80,SAME,False,"1,000",121,60,,20220216,,,,0,,"['2년이내', '융자금없는', '주차가능']",지식산업센터,1,0.0,"1,000/80","1,000/80",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205144320,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205144320,False,True,37.515338,126.727309,True,인천 유원 공인중개사사무소,injast6903,False,False,False,False,,N,20220216,,,
2205083634,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,5/23,110,SAME,False,"1,200",173,86,,20220216,,,,0,입주부동산 전용26 제조공장강추 편의시설바로옆,"['2년이내', '주차가능', '엘리베이터', '화재경보기']",지식산업센터,1,0.0,"1,200/110","1,200/110",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2205083634,,False,True,,False,False,37.515338,126.727309,True,INCHEON유원공인중개사사무소,injast6903,False,False,False,False,,N,20220216,,,
2205146969,기타,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,23/B1,70,SAME,False,"1,000",34997,280616,,20220216,,,,0,인천테크노밸리U1센터 섹션오피스임,"['2년이내', '융자금없는', '엘리베이터', '천장에어컨']",기타,1,0.0,"1,000/70","1,000/70",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205146969,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205146969,False,True,37.515338,126.727309,True,동호공인중개사사무소,lgm241,False,False,False,False,,N,20220216,,,
2205113295,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,5/23,,SAME,False,"2억 3,433",110,55,,20220216,,,,0,,"['2년이내', '주차가능']",지식산업센터,1,0.0,"2억 3,433","2억 3,433",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205113295,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205113295,False,True,37.515338,126.727309,True,인천 유원 공인중개사사무소,injast6903,False,False,False,False,,N,20220216,,,
2205150042,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,11/23,80,SAME,False,"1,000",109,54,,20220216,,,,0,신축 지식산업센터 내 사무실로 깨끗하고 전망 좋아요,"['2년이내', '융자금없는', '주차가능', '엘리베이터']",지식산업센터,1,0.0,"1,000/80","1,000/80",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205150042,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205150042,False,True,37.515338,126.727309,True,동호공인중개사사무소,lgm241,False,False,False,False,,N,20220216,,,
2205128263,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,14/22,65,SAME,False,650,88,44,,20220216,,,,0,첫입주 갈산역 공장 사무실 발코니 있음,"['2년이내', '융자금없는', '주차가능', '베란다']",지식산업센터,1,0.0,650/65,650/65,hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2205128263,,False,True,,False,False,37.515338,126.727309,True,우정공인중개사사무소,dd5495200,False,False,False,False,,N,20220216,,,
2205128516,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,21/22,75,SAME,False,"1,000",105,52,,20220216,,,,0,첫입주 갈산역 공장 사무실 발코니 있음,"['2년이내', '융자금없는', '주차가능', '베란다']",지식산업센터,1,0.0,"1,000/75","1,000/75",hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2205128516,,False,True,,False,False,37.515338,126.727309,True,우정공인중개사사무소,dd5495200,False,False,False,False,,N,20220216,,,
2205078009,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,12/23,100,DECREASE,True,"1,500",140,70,서향,20220216,,,,0,신축사무실 전용21 뷰굿 조용함,"['2년이내', '주차가능', '엘리베이터', '천장에어컨']",중소형사무실,1,0.0,"1,500/100","1,500/100",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2205078009,,False,True,,False,False,37.515338,126.727309,True,INCHEON유원공인중개사사무소,injast6903,False,False,False,False,,N,20220216,,,
2205116250,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,2/22,,SAME,False,"4억 5,100",226,113,,20220216,,,,0,U1입주 부동산 입니다 드라이브인 전매,"['2년이내', '주차가능']",지식산업센터,1,0.0,"4억 5,100","4억 5,100",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2205116250,,False,True,,False,False,37.515338,126.727309,True,U1채움공인중개사사무소,chaeum0831,False,False,False,False,,N,20220216,,,
2205120426,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,3/4,65,SAME,False,"1,000",129,129,,20220216,,,,0,넓은 사무실,"['25년이상', '융자금적은', '총4층']",중소형사무실,1,0.0,"1,000/65","1,000/65",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2205120426,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2205120426,False,True,37.519525,126.728962,True,수공인중개사사무소,macao_king,False,False,False,False,,N,20220216,,,
