articleNo,articleName,articleSubName,cpId,cortarNo,tradeBuildingTypeCode,exposeStartYMD,exposeEndYMD,articleConfirmYMD,tradeCompleteYN,totalDongCount,buildingTypeName,articleStatusCode,articleTypeCode,realestateTypeCode,realestateTypeName,tradeTypeCode,tradeTypeName,verificationTypeCode,verificationTypeName,applyYN,directTradeYN,mapLocationIndicationYn,latitude,longitude,location,pnu,cityNo,cityName,divisionName,sectionName,realtorId,walkingTimeToNearSubway,grandPlanList,detailAddress,etcAddress,exposureAddress,virtualAddressYn,roomCount,bathroomCount,householdCount,moveInTypeCode,moveInTypeName,moveInPossibleYmd,monthlyManagementCost,buildingName,buildingTypeCode,articleFeatureDescription,detailDescription,parkingCount,parkingPossibleYN,duplexYN,floorLayerName,hasBuildingUnitInfo,lawUsage,tagList,isInterest,isFalseHoodDeclared,isBlockFalseHood,detailAddressYn,isComplex,isOwnerTradeCompleted,currentUsage,recommendUsage,electricPowerTypeCode,electricPowerTypeName,moveInDiscussionPossibleYN,jibunAddressExposureYn
2201501730,공장,,industry,2823710400,BILD,20220114,20220213,20220114,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5151736,126.7060546,37.5151736126.7060546,2823710400101770000,2800000000,인천시,부평구,청천동,,14,,,일부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,,,E0201,5층 200ㅍ 깔끔한공장 창고용 카리프트 직접  차량진입가능,"본매물은 4층 240평 공장 ,사무실, 창고용 매물로서 화물엘베2개로 공장 직입가능한 매물입니다.

현재 공실로 바로 입주가능하며 저렴한 임대료로 사용이 가능합니다.


공장 물건의 특성상 모든 물건의 오픈이 어렵습니다.

본 물건 이 외 공장, 사무실, 지식인산업센터,상가 많은 매물 보유 하고있습니다.

급매 물건 다수 보유하고 있으며, 나대지,신축공장,신축지산분양상담 환영합니다.

청천동 지식산업센터(갈산역인근)20평/30평/40평/50평/100평/250평

청천동 1층 125평/200평/320평/400평/500평 이상

2층,3층,4층,5층 100평/200평/300평/400평/500평/1000평 이상

효성동, 작전동 서운동 100평/200평/300평/400평/500평이상 등 많은 물건 보유중입니다.

책임/성실/비밀 중개 약속드립니다.

가공단부동산 대표 변영섭 032-522-1777

담당 소속공인중개사 최강민 010-6347-4329


개인블로그 안내 

https://blog.naver.com/beat6329",32.0,,N,단층,False,공장,"10년이내,융자금없는,역세권,엘리베이터",False,False,False,N,False,False,,,,,협의가능,N
2202152982,공장 부평제이타워3차,,bizmk,2823710400,BILD,20220120,20220219,20220120,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5217837,126.7212123,37.5217837126.7212123,2823710400104260000,2800000000,인천시,부평구,청천동,5291588,8,,,218호,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,부평제이타워3차,E0201,공장내 차량진입 및 상하차가능 분양51 전용26ㅍ,"2층 공장 
층고5.5m
",939.0,,N,단층,False,공장,"2년이내,역세권,엘리베이터,화재경보기",False,False,False,N,False,False,공장,공장,2.0,25-50,,
2202153039,지식산업센터 부평제이타워3차,,bizmk,2823710400,ROOM,20220120,20220219,20220120,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,N,37.5217837,126.7212123,37.5217837126.7212123,2823710400104260000,2800000000,인천시,부평구,청천동,5291588,8,,,102호,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,부평제이타워3차,E0203,제이타워3차1층공장  분양51ㅍ 전용26ㅍ ,"지하층 없는 1층
층고6m
동력25kw
",939.0,,N,단층,False,공장,"2년이내,역세권,1층",False,False,False,N,False,False,공장,공장,,,,
2202225663,공장,,SERVE,2823710400,BILD,20220120,20220219,20220120,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5198315,126.7110023,37.5198315126.7110023,2823710400104180000,2800000000,인천시,부평구,청천동,p1154919,18,,,3층 전체,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,815000.0,,E0201,3층 380ㅍ 갈산역 인접,*3층380평입니다,0.0,,N,단층,False,공장,"4년이내,융자금없는",False,False,False,N,False,False,,,3.0,50-100,,
2202225974,공장,,SERVE,2823710400,BILD,20220120,20220219,20220120,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5228523,126.6939426,37.5228523126.6939426,2823710400103730000,2800000000,인천시,부평구,청천동,p1154919,0,,,1층 왼쪽,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,1층 135ㅍ 주차장 널널,*1층135평입니다,0.0,,N,단층,False,공장,"25년이상,융자금없는",False,False,False,N,False,False,,,,,,
2202152855,공장 부평제이타워3차,,bizmk,2823710400,BILD,20220120,20220219,20220120,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5217837,126.7212123,37.5217837126.7212123,2823710400104260000,2800000000,인천시,부평구,청천동,5291588,8,,,9층 946호,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,부평제이타워3차,E0201,9층 공장  분양52ㅍ 전용26ㅍ 베란다2.5ㅍ,"공장앞 주차가능, 상하차 가능",2.0,,N,단층,False,공장,"2년이내,역세권,베란다",False,False,False,N,False,False,공장,공장및 사무실,2.0,25-50,,
2201462331,공장 부평제이타워3차,,SERVE,2823710400,BILD,20220113,20220212,20220113,N,0,공장,R0,E02,GJCG,공장/창고,A1,매매,DOC,,N,N,Y,37.5217837,126.7212123,37.5217837126.7212123,2823710400104260000,2800000000,인천시,부평구,청천동,bbjt337,8,,,745,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,5000.0,부평제이타워3차,E0201,7층 환한 대로변쪽 전용26ㅍ 발코니2.5ㅍ,,2.0,,N,단층,False,공장,"2년이내,역세권,베란다",False,False,False,N,False,False,공장및 사무실,공장 및 사무실,,,,
2201463642,공장 부평제이타워3차,,SERVE,2823710400,BILD,20220113,20220212,20220113,N,0,공장,R0,E02,GJCG,공장/창고,A1,매매,DOC,,N,N,Y,37.5217837,126.7212123,37.5217837126.7212123,2823710400104260000,2800000000,인천시,부평구,청천동,bbjt337,8,,,102,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,5000.0,부평제이타워3차,E0201,1층 전용26ㅍ 발코니별도2.5ㅍ 6.5m높이의 소형신축공장,,0.0,,N,단층,False,공장,"2년이내,역세권,엘리베이터,보안",False,False,False,N,False,False,,,2.0,25-50,,
2201462907,지식산업센터 부평제이타워3차,,SERVE,2823710400,ROOM,20220113,20220212,20220113,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,Y,37.5217837,126.7212123,37.5217837126.7212123,2823710400104260000,2800000000,인천시,부평구,청천동,bbjt337,8,,,1141,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,5000.0,부평제이타워3차,E0203,경량제조 또는 사무실용도 전용15ㅍ 베란다1.5ㅍ,"옆호실까지 임대가능
",1.0,Y,N,단층,False,공장,"2년이내,역세권,주차가능,엘리베이터",False,False,False,N,False,False,,,,,,
2201463153,지식산업센터 부평제이타워3차,,SERVE,2823710400,ROOM,20220113,20220212,20220113,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,A1,매매,DOC,,N,N,Y,37.5217837,126.7212123,37.5217837126.7212123,2823710400104260000,2800000000,인천시,부평구,청천동,bbjt337,8,,,1256,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,3500.0,부평제이타워3차,E0203,대로변쪽 전용15.37ㅍ 발코니1.5ㅍ,,1.0,Y,N,단층,False,공장,"2년이내,역세권,주차가능,엘리베이터",False,False,False,N,False,False,단순조립공장 및 사무실,단순조립공장 및 사무실,,,,
2201432741,지식산업센터,,industry,2823710400,ROOM,20220113,20220212,20220113,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,Y,37.5194773,126.7153551,37.5194773126.7153551,2823710400104190000,2800000000,인천시,부평구,청천동,jtower5055,12,,,301호,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,,,E0203,,"▣ 부평국가산업단지 지식산업센터
▣ 산단 내 센터에 위치
▣ 전용면적 약36평
▣ 드라이브인 시스템
▣ 층고높음",2.0,Y,N,단층,False,공장,"2년이내,역세권,주차가능,총3층",False,False,False,N,False,False,,,,,협의가능,N
2201462612,공장 부평제이타워3차,,SERVE,2823710400,BILD,20220113,20220212,20220113,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5217837,126.7212123,37.5217837126.7212123,2823710400104260000,2800000000,인천시,부평구,청천동,bbjt337,8,,,314,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,5000.0,부평제이타워3차,E0201,귀한저층 부평ic 바로 앞 갈산역 도보가능 전용26ㅍ발코니2.5ㅍ,,0.0,,N,단층,False,공장,"2년이내,융자금없는,역세권,엘리베이터",False,False,False,N,False,False,,,2.0,25-50,,
2201448399,공장,,SERVE,2823710400,BILD,20220113,20220212,20220113,N,0,공장,R0,E02,GJCG,공장/창고,A1,매매,DOC,,N,N,Y,37.5174326,126.7194344,37.5174326126.7194344,2823710400104250000,2800000000,인천시,부평구,청천동,eomhyangsuk1,5,,,외1필지 부평우림라이온스밸리 제지1층 제비-비108비호,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,"반지하1층전용40,차 입구까지들어옴,갈산역앞교통편리,복층사무실있음,에어컨","### 매매위치 : 청천동 갈산역앞

### 매매범위 : 전용면적 약40p

### 매매금액 : 2억2천만원

### 매매물건특징 : 집합형공장, 갈산역앞 교통편리, 깨끗한공장, 층고4m, 
                          호실앞까지 차량들어옴, 10p정도 복층사무실있음, 에어컨있음.",0.0,,N,단층,False,공장,"25년이내,역세권,천장에어컨,에어컨",False,False,False,N,False,False,,,,,협의가능,
2201365867,지식산업센터,,SERVE,2823710400,ROOM,20220113,20220212,20220113,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,Y,37.5174326,126.7194344,37.5174326126.7194344,2823710400104250000,2800000000,인천시,부평구,청천동,gonddantower,5,,,b동 501호 일부,인천시 부평구 청천동,N,-,-,2.0,MV001,즉시입주,NOW,0.0,,E0203,전용40ㅍ 공실 지식산업센터,"●전용40P 
●층고 3.5m 
●공실 즉시입주가능 
●주변입지조건 좋음 
●대형차 진입용이하며 인력수급원활한지역 갈산역 연결
",3.0,Y,N,단층,False,공장,"25년이내,융자금없는,역세권,주차가능",False,False,False,N,False,False,사무실 창고 소형공장,사무실 창고 소형공장,,,,
2201410942,지식산업센터 제이타워 3차 지식산업센터,,rter,2823710400,ROOM,20220113,20220212,20220113,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B3,단기임대,DOC,,N,N,Y,37.5217837,126.7212123,37.5217837126.7212123,2823710400104260000,2800000000,인천시,부평구,청천동,mhsuk022,8,,,제이타워3차 지식산업센터 14-084호,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,제이타워 3차 지식산업센터,E0203,"부평IC 바로옆 신축급 복층원룸, 기숙사사용가능","○ 저희  라일2차 부동산은 고객감동, 
  믿음과 신뢰를 바탕으로 성실히 중개할 것을 약속 드리며, 
  전화주시면 성심껏 답변해 드릴 것 을 약속 드립니다.○

 
★★★ 매물 정보 및 설명 ★★★

* 위치 : 부평구 청천동

* 구조 : 1룸 (방1/욕실1) 

* E/V : 있음

* 풀옵션, 공실 바로입주가능 

* 주차 :  가능

* 부평 IC 나오자마자 위치. 작전역, 갈산역 사이 위치.

* 작전홈플러스 인근

* 신축급 정말깨끗한 원룸, 넓은복층입니다

* 주변 일하시는 분들 기숙사로 사용 최고, 서울 출퇴근하시는분들 최고!! 

* 짧은 단기 문의 주세요 

* 전화, 문자, 카톡 24시간 문의 상담 가능 합니다

★  광고에 올리지못한 인천 전지역 매물 보유. 
    이사날짜, 가격, 위치, 원하시는 조건 상담후 매물 소개 가능합니다.

   매물은 많습니다. 전문적인 상담을 통해 원하시는 매물 찾을수있게 도와드립니다.",0.0,N,N,단층,False,공동주택,"2년이내,융자금없는,역세권,엘리베이터",False,False,False,N,False,False,,,,,,
2201368206,지식산업센터,,SERVE,2823710400,ROOM,20220113,20220212,20220113,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,Y,37.5187944,126.7207618,37.5187944126.7207618,2823710400104400000,2800000000,인천시,부평구,청천동,gonddantower,3,,,513호,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0203,임대매물 전용50ㅍ 매물상태좋습니다.,"◎50P 임대료 180만 
◎드라이브인 나눠짐 사무실추천
◎공실 즉시입주가능 
◎갈산역, 부평 ic 주변입지조건 좋음 



이 외 공장 지식산업센터 상가 평수 층수 다양하게
매물을 보유하고 있습니다. 원하시는 조건을 맞춰드리겠습니다. 
전화 주시면 성실하고 친절하게 상담 드리겠습니다.",3.0,Y,N,단층,False,공장,"15년이내,융자금없는,역세권,주차가능",False,False,False,N,False,False,,,,,,
2201373716,대형사무실,,SERVE,2823710400,SPOFC,20220113,20220212,20220113,N,0,대형사무실,R0,D01,SMS,사무실,B2,월세,DOC,,N,N,Y,37.5181606,126.7054421,37.5181606126.7054421,2823710400100110000,2800000000,인천시,부평구,청천동,charmingnam1,0,,,2층전체,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,100000.0,,D0101,청천동 깔끔하고 저렴한 대형 사무실,"◎ 황금공인중개사사무소 입니다.	
◎ 상가 임대차, 매매 전문으로, 다양한 매물을 보유하고 있습니다 .	
◎ 매물 특성상 비공개 진행중인 매물 다수 보유중입니다.	
◎ 최고의 조건을 찾아드리기 위해 최선을 다하고 있습니다.	
◎ 인천, 부천 매물 다수 보유중, 상시 접수 받습니다	
◎ 요청에 따라 각종 광고루트 활용 및 비공개 진행 가능합니다.	
	
 상가담당 정부장	
☎ 010-9871-3355 ☎	
	

                      물건 상세 정보	
	
◎ 평수 : 	전용 약 68평     (면적:223.8㎡)
	
◎ 임대료 : 	보증금 : 2000 만원  / 월세:120 만원
	
◎ 권리금 : 	권리금 없습니다.
	
◎ 주용도 : 	근린생활시설
	
◎ 총층수 : 	지상4층 / 지하1층
	
◎ 해당층 : 	2층
	
◎ 방향 : 	동향
	
◎ 주차 : 	가능
	
◎ 승강기 : 	없음
	
◎ 위치 및 특징 : 	면적대비 저렴한 대형 사무실
	
◎ 현 업종 및 권리금등 세부사항은 전화문의 부탁드립니다.	
◎ 해당 담당자에게 연락주시면 빠르고 정확한 상담 가능합니다.	
	
 상가담당 정부장	
☎ 010-9871-3355 ☎	
",3.0,N,N,단층,False,제1종 근린생활시설,"25년이상,융자금없는,관리비10만원이하,총4층",False,False,False,N,False,False,,,,,,
2201363738,공장,,SERVE,2823710400,BILD,20220113,20220212,20220113,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5198315,126.7110023,37.5198315126.7110023,2823710400104180000,2800000000,인천시,부평구,청천동,gonddantower,18,,,4층일부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,깨끗한 신축급350ㅍ 공장,"◎350P 임대료 700만원  
◎화물엘베 有 카리프트 有 
◎공실 즉시입주가능 
◎주변입지조건 좋음 


이 외 공장 지식산업센터 상가 평수 층수 다양하게
매물을 보유하고 있습니다. 원하시는 조건을 맞춰드리겠습니다. 
전화 주시면 성실하고 친절하게 상담 드리겠습니다.",0.0,,N,단층,False,공장,"4년이내,융자금없는",False,False,False,N,False,False,,,,,,
2201366410,공장,,SERVE,2823710400,BILD,20220113,20220212,20220113,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.515856,126.7056045,37.515856126.7056045,2823710400101770000,2800000000,인천시,부평구,청천동,gonddantower,13,,,3층 일부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,2500.0,,E0201,"3층 전용100, 시스템에어콘有마당有","●3층 100P 시스템에어콘有
●층고 3.5m 
●공실 즉시입주가능 
●양창으로 밝고 깔금함
●대형차 진입이함 마당있음


이 외 공장 지식산업센터 상가 평수 층수 다양하게
매물을 보유하고 있습니다. 원하시는 조건을 맞춰드리겠습니다. 
전화 주시면 성실하고 친절하게 상담 드리겠습니다.",2.0,,N,단층,False,공장,"15년이내,융자금없는,역세권,엘리베이터",False,False,False,N,False,False,공장 창고 사무실,공장창고사무실,2.0,25-50,,
2201368561,공장,,SERVE,2823710400,BILD,20220113,20220212,20220113,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5231477,126.693134,37.5231477126.693134,2823710400103730000,2800000000,인천시,부평구,청천동,gonddantower,0,,,2층 일부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,2층 82ㅍ층고높은 공장,"●전용80P  임대료 저렴함 
●층고 5m 
●공실 즉시입주가능 
●화물엘베 有



이 외 공장 지식산업센터 상가 평수 층수 다양하게
매물을 보유하고 있습니다. 원하시는 조건을 맞춰드리겠습니다. 
전화 주시면 성실하고 친절하게 상담 드리겠습니다.",3.0,,N,단층,False,공장,"10년이내,융자금없는",False,False,False,N,False,False,공장창고사무실,공장창고사무실,1.0,25kw이하,,
2201364926,공장,,SERVE,2823710400,BILD,20220113,20220212,20220113,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5208319,126.7169809,37.5208319126.7169809,2823710400104160000,2800000000,인천시,부평구,청천동,gonddantower,13,,,1층 일부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,"1층90ㅍ,저렴한임대료.관리비 無 전기 여유있음","●전용90P 임대료 225만 임대료 저렴함 
●층고 3.5m 
●공실 즉시입주가능 
●주변입지조건 좋음 
●대형차 진입용이하며 인력수급원활한지역



이 외 공장 지식산업센터 상가 평수 층수 다양하게
매물을 보유하고 있습니다. 원하시는 조건을 맞춰드리겠습니다. 
전화 주시면 성실하고 친절하게 상담 드리겠습니다.",2.0,,N,단층,False,공장,"25년이상,융자금없는,역세권",False,False,False,N,False,False,공장창고,공장창고,,,,
2201364227,공장,,SERVE,2823710400,BILD,20220113,20220212,20220113,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5217837,126.7212123,37.5217837126.7212123,2823710400104260000,2800000000,인천시,부평구,청천동,gonddantower,8,,,842호,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,"전용26,신축아파트형공장 공장드라이브인가능","◎전용26P 층고6미터 서비스면적있음
◎옆호실 까지 추가 임대가능 
◎공실 즉시입주가능 
◎부평ic 바로앞 갈산역 등 주변입지조건 좋음 



이 외 공장 지식산업센터 상가 평수 층수 다양하게
매물을 보유하고 있습니다. 원하시는 조건을 맞춰드리겠습니다. 
전화 주시면 성실하고 친절하게 상담 드리겠습니다.",3.0,,N,단층,False,공장,"2년이내,융자금없는,역세권,엘리베이터",False,False,False,N,False,False,,,2.0,25-50,,
2202059087,공장,,industry,2823710400,BILD,20220119,20220218,20220119,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5177461,126.7128689,37.5177461126.7128689,2823710400104230000,2800000000,인천시,부평구,청천동,a4730022,13,,,1층 일부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,,,E0201,1층 200 층고높고 대형차량 진입원활,"▶지면관계상 올리지 못한 소형~대형공장까지 많은 매물이 있습니다.
▶인천 전지역 공장/창고/공장부지  매매/임대 전문부동산입니다.
▶지역,면적,업종,등을 일러주시면 최상의 공장을 추천해 드리겠습니다.
▶항상 최선을 다하며 고객님의 성원에 보답하겠습니다.
▶매물접수 환영합니다. ~공장전문 에이스부동산~ 감사합니다.
▶홈페이지 https://0022.modoo.at/",3.0,,N,단층,False,공장,"2년이내,융자금없는,역세권",False,False,False,N,False,False,공장,공장,,,,N
2202057617,중소형사무실,,industry,2823710400,SPOFC,20220119,20220218,20220119,N,0,중소형사무실,R0,D01,SMS,사무실,B2,월세,DOC,,N,N,N,37.5207737,126.7099346,37.5207737126.7099346,2823710400103960000,2800000000,인천시,부평구,청천동,a4730022,0,,,208호,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,40000.0,,D0102,저렴한사무실임대,부평 대우자동차 인근 저렴한사무실 임대,30.0,Y,N,단층,False,업무시설,"25년이상,융자금없는,관리비10만원이하,주차가능",False,False,False,N,False,False,,,,,,N
2202058378,공장,,industry,2823710400,BILD,20220119,20220218,20220119,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5222886,126.7108185,37.5222886126.7108185,2823710400104090000,2800000000,인천시,부평구,청천동,a4730022,0,,,,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,,,E0201,저렴한 임대료 25,"인천 부평구 청천동 저렴한 임대료 25p
▶지면관계상 올리지 못한 소형~대형공장까지 많은 매물이 있습니다.
▶인천 전지역 공장/창고/공장부지  매매/임대 전문부동산입니다.
▶지역,면적,업종,등을 일러주시면 최상의 공장을 추천해 드리겠습니다.
▶항상 최선을 다하며 고객님의 성원에 보답하겠습니다.
▶매물접수 환영합니다. ~공장전문 에이스부동산~ 감사합니다.
▶홈페이지 https://0022.modoo.at/",1.0,,N,단층,False,제2종 근린생활시설,"25년이상,융자금없는",False,False,False,N,False,False,근생,공장,,,,N
2202058682,공장,,industry,2823710400,BILD,20220119,20220218,20220119,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5223419,126.7070411,37.5223419126.7070411,2823710400103910000,2800000000,인천시,부평구,청천동,a4730022,0,,,3층 일부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,,,E0201,3층 50,"▶지면관계상 올리지 못한 소형~대형공장까지 많은 매물이 있습니다.
▶인천 전지역 공장/창고/공장부지  매매/임대 전문부동산입니다.
▶지역,면적,업종,등을 일러주시면 최상의 공장을 추천해 드리겠습니다.
▶항상 최선을 다하며 고객님의 성원에 보답하겠습니다.
▶매물접수 환영합니다. ~공장전문 에이스부동산~ 감사합니다.
▶홈페이지 https://0022.modoo.at/",1.0,,N,단층,False,공장,"15년이내,융자금없는",False,False,False,N,False,False,공장,공장,,,,N
2202060196,중소형사무실,,industry,2823710400,SPOFC,20220119,20220218,20220119,N,0,중소형사무실,R0,D01,SMS,사무실,A1,매매,DOC,,N,N,N,37.5207737,126.7099346,37.5207737126.7099346,2823710400103960000,2800000000,인천시,부평구,청천동,a4730022,0,,,107호,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,20230315,,,D0102,저렴한 상가 매매,"인천 대우 자동차인근 저렴한상가매매
도로전면 상가아닌 상가 내부에 위치하는 상가입니다
임대 보증금300만원 월25만원 창고로 사용하고 있습니다.
전용면적 21.6㎡(6.5) 대지지분 11.58㎡(3.5)
이정도 소액으로 이런상가 구하기 힘드실거예요",30.0,Y,N,단층,False,판매시설,"25년이상,1층,주차가능,총4층",False,False,False,N,False,False,,,,,협의가능,N
2202059492,대형사무실,,industry,2823710400,SPOFC,20220119,20220218,20220119,N,0,대형사무실,R0,D01,SMS,사무실,B2,월세,DOC,,N,N,N,37.5207737,126.7099346,37.5207737126.7099346,2823710400103960000,2800000000,인천시,부평구,청천동,a4730022,0,,,208,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,,,D0101,대우자동차인근 저렴한 사무실,"대우자동차인근 저렴한 사무실
2층 보증금200만 월 15만원
창문이 없는 사무실이며사업자 없이 사용하실분",1.0,Y,N,단층,False,업무시설,"25년이상,융자금없는,주차가능,총4층",False,False,False,N,False,False,,,,,협의가능,N
2201298083,지식산업센터 남광센트렉스,,SERVE,2823710400,ROOM,20220112,20220211,20220112,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,Y,37.5187944,126.7207618,37.5187944126.7207618,2823710400104400000,2800000000,인천시,부평구,청천동,bpsd33,3,,,515호,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,300000.0,남광센트렉스,E0203,저층의 넓은사무실과 공장,"차가 올라갈 수 있는 5층으로
박스 등의 물건 하역이 용이합니다.
넓은 공장과 사무실 겸용하기 안성맞춤입니다.


부평산단공인중개사사무소
032-650-5881",3.0,Y,N,단층,False,공장,"15년이내,역세권,주차가능",False,False,False,N,False,False,,넓은사무실과 공장,,,,
2201330905,지식산업센터,,SERVE,2823710400,ROOM,20220112,20220211,20220112,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,Y,37.5217837,126.7212123,37.5217837126.7212123,2823710400104260000,2800000000,인천시,부평구,청천동,dormito2021,8,,,02월 08일,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,70000.0,,E0203,현공실 즉시입주가,"1)2층 지원시설 제2종근린생활시설-일반음식점가능
2)드라이브인 시스템, 호실 앞 주차 가능
3)전용18p 층고 높음
4)대지 16만평 대규모 서운산업단지
5)2022.1 기준 100여개 사업장 입주완료 
6)계양, 부천 3기 신도시와 연계성 우수
7)경인고속도로 서운IC, 서울외각 순환도로 계양IC접근성우수",1330.0,Y,N,단층,False,공장,"2년이내,융자금없는,역세권,주차가능",False,False,False,N,False,False,,,,,,
2201230381,지식산업센터 부평제이타워3차,,bizmk,2823710400,ROOM,20220112,20220211,20220112,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,Y,37.5217837,126.7212123,37.5217837126.7212123,2823710400104260000,2800000000,인천시,부평구,청천동,5291588,8,,,931호,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,부평제이타워3차,E0203,9층공장   전용26ㅍ 베란다2.5ㅍ," * 부평IC인접  갈산지하철역인접
층고5m
 ",939.0,,N,단층,False,공장,"2년이내,역세권,베란다",False,False,False,N,False,False,공장,공장,,,,
2201240177,창고,,SERVE,2823710400,BILD,20220112,20220211,20220112,N,0,창고,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5184366,126.7046773,37.5184366126.7046773,2823710400100100000,2800000000,인천시,부평구,청천동,suk927766,0,,,지하층,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,70000.0,,E0202,넓은 지하창고 사용하기좋아요관리비7만원별도,,0.0,,N,단층,False,제1종 근린생활시설,"25년이상,융자금없는",False,False,False,N,False,False,,,,,,
2202012713,공장,,SERVE,2823710400,BILD,20220118,20220217,20220118,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5216535,126.7125026,37.5216535126.7125026,2823710400104090000,2800000000,인천시,부평구,청천동,p1154919,19,,,3층 전체,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,3층 460ㅍ 카리프트 유,*3층460평입니다,0.0,,N,단층,False,공장,"10년이내,융자금없는",False,False,False,N,False,False,,,,,,
2201910569,공장,,bizmk,2823710400,BILD,20220118,20220217,20220118,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5214408,126.7098295,37.5214408126.7098295,2823710400103960000,2800000000,인천시,부평구,청천동,kwy5658,0,,,,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,1층340,"높이7 호이스트2.8  좋아요
매매.임대 / 공장전문부동산
최선을 다 합니다.
",6.0,,N,단층,False,공장,"25년이내,융자금없는",False,False,False,N,False,False,,,,,,
