articleNo,articleName,articleStatus,realEstateTypeCode,realEstateTypeName,articleRealEstateTypeCode,articleRealEstateTypeName,tradeTypeCode,tradeTypeName,verificationTypeCode,floorInfo,rentPrc,priceChangeState,isPriceModification,dealOrWarrantPrc,area1,area2,direction,articleConfirmYmd,representativeImgUrl,representativeImgTypeCode,representativeImgThumb,siteImageCount,articleFeatureDesc,tagList,buildingName,sameAddrCnt,sameAddrDirectCnt,sameAddrMaxPrc,sameAddrMinPrc,cpid,cpName,cpPcArticleUrl,cpPcArticleBridgeUrl,cpPcArticleLinkUseAtArticleTitleYn,cpPcArticleLinkUseAtCpNameYn,cpMobileArticleUrl,cpMobileArticleLinkUseAtArticleTitleYn,cpMobileArticleLinkUseAtCpNameYn,latitude,longitude,isLocationShow,realtorName,realtorId,tradeCheckedByOwner,isDirectTrade,isInterest,isComplex,detailAddress,detailAddressYn
2202057617,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,02월 04일,20,SAME,FALSE,200,30,21,북향,20220119,,,,0,저렴한사무실임대,"['25년이상', '융자금없는', '관리비10만원이하', '주차가능']",중소형사무실,1,0,200/20,200/20,industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2202057617,,FALSE,TRUE,http://land.daara.co.kr/n_link.php?UID=2202057617,FALSE,TRUE,0,0,FALSE,에이스공인중개사사무소,a4730022,FALSE,FALSE,FALSE,FALSE,,N
2202058378,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,3/-,50,SAME,FALSE,500,800,1000,,20220119,,,,0,저렴한 임대료 25,"['25년이상', '융자금없는']",공장,2,0,"1,000/100",500/50,industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2202058378,,FALSE,TRUE,http://land.daara.co.kr/n_link.php?UID=2202058378,FALSE,TRUE,0,0,FALSE,에이스공인중개사사무소,a4730022,FALSE,FALSE,FALSE,FALSE,,N
2202058682,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,3/-,100,SAME,FALSE,"1,000",500,1000,,20220119,,,,0,3층 50,"['15년이내', '융자금없는']",공장,1,0,"1,000/100","1,000/100",industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2202058682,,FALSE,TRUE,http://land.daara.co.kr/n_link.php?UID=2202058682,FALSE,TRUE,0,0,FALSE,에이스공인중개사사무소,a4730022,FALSE,FALSE,FALSE,FALSE,,N
2202060196,중소형사무실,R0,SMS,사무실,D01,사무실,A1,매매,DOC,01월 04일,,SAME,FALSE,"5,500",30,21,북향,20220119,,,,0,저렴한 상가 매매,"['25년이상', '1층', '주차가능', '총4층']",중소형사무실,1,0,"5,500","5,500",industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2202060196,,FALSE,TRUE,http://land.daara.co.kr/n_link.php?UID=2202060196,FALSE,TRUE,0,0,FALSE,에이스공인중개사사무소,a4730022,FALSE,FALSE,FALSE,FALSE,,N
2202059492,대형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,02월 04일,15,SAME,FALSE,200,30,21,북향,20220119,,,,0,대우자동차인근 저렴한 사무실,"['25년이상', '융자금없는', '주차가능', '총4층']",대형사무실,1,0,200/15,200/15,industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2202059492,,FALSE,TRUE,http://land.daara.co.kr/n_link.php?UID=2202059492,FALSE,TRUE,0,0,FALSE,에이스공인중개사사무소,a4730022,FALSE,FALSE,FALSE,FALSE,,N
2201298083,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,05월 10일,180,SAME,FALSE,"2,000",268,166,,20220112,,,,0,저층의 넓은사무실과 공장,"['15년이내', '역세권', '주차가능']",지식산업센터,1,0,"2,000/180","2,000/180",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201298083,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2201298083,FALSE,TRUE,37.518794,126.720762,TRUE,부평산단공인중개사사무소,bpsd33,FALSE,FALSE,FALSE,FALSE,,N
2201330905,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,02월 11일,150,SAME,FALSE,"2,000",123,62,,20220112,,,,0,현공실 즉시입주가,"['2년이내', '융자금없는', '역세권', '주차가능']",지식산업센터,1,0,"2,000/150","2,000/150",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201330905,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2201330905,FALSE,TRUE,37.521784,126.721212,TRUE,명공인중개사사무소,dormito2021,FALSE,FALSE,FALSE,FALSE,,N
2201230381,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,09월 15일,100,SAME,FALSE,"1,000",98,86,,20220112,,,,0,9층공장   전용26ㅍ 베란다2.5ㅍ,"['2년이내', '역세권', '베란다']",지식산업센터,1,0,"1,000/100","1,000/100",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2201230381,,FALSE,TRUE,,FALSE,FALSE,37.521784,126.721212,TRUE,모아부동산컨설팅공인,5291588,FALSE,FALSE,FALSE,FALSE,,N
2201240177,창고,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,3/B1,70,SAME,FALSE,"1,000",233,138,,20220112,,,,0,넓은 지하창고 사용하기좋아요관리비7만원별도,"['25년이상', '융자금없는']",창고,1,0,"1,000/70","1,000/70",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201240177,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2201240177,FALSE,TRUE,37.518437,126.704677,TRUE,영진공인중개사사무소,suk927766,FALSE,FALSE,FALSE,FALSE,,N
2202012713,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,4/-,"1,000",SAME,FALSE,"1억 2,000",2142,1518,,20220118,,,,0,3층 460ㅍ 카리프트 유,"['10년이내', '융자금없는']",공장,1,0,"1억 2,000/1,000","1억 2,000/1,000",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2202012713,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2202012713,FALSE,TRUE,0,0,FALSE,공장24시공인중개사사무소,p1154919,FALSE,FALSE,FALSE,FALSE,,N
2201910569,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,2/B1,"1,000",SAME,FALSE,1억,1660,6061,,20220118,,,,0,1층340,"['25년이내', '융자금없는']",공장,1,0,"1억/1,000","1억/1,000",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2201910569,,FALSE,TRUE,,FALSE,FALSE,0,0,FALSE,복있는공인,kwy5658,FALSE,FALSE,FALSE,FALSE,,N
2201981386,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,1/-,600,SAME,FALSE,"6,000",2189,661,,20220118,,,,0,대로변 창고 제조장 다용도 가능 부평IC 근접 1층 200ㅍ ,['융자금없는'],공장,1,0,"6,000/600","6,000/600",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2201981386,,FALSE,TRUE,,FALSE,FALSE,0,0,FALSE,삼성공인중개사사무소,,FALSE,FALSE,FALSE,FALSE,,N
2201908685,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,3/-,500,SAME,FALSE,"5,000",1300,495,,20220118,,,,0,"1층100,   전시장적합","['25년이상', '융자금없는']",공장,1,0,"5,000/500","5,000/500",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2201908685,,FALSE,TRUE,,FALSE,FALSE,0,0,FALSE,복있는공인,kwy5658,FALSE,FALSE,FALSE,FALSE,,N
